"PRO.7.1", "Me ba, dzi me nsɛm do, Na fa me mbrasɛm sie wo nkyɛn.", ""
"PRO.7.2", "Dzi me mbransɛm do, na nya nkwa; Na yɛ me mbra dɛ w'enyiwa kyiresua.", ""
"PRO.7.3", "Kyekyer no wɔ wo nsatseaba do; Kyerɛw no wɔ w'akoma pon do.", ""
"PRO.7.4", "Se nyansa dɛ, Ɔwo nye m'akyerɛbaa; Na frɛ ntseasee dɛ wo nyɛnko berɛbo:", ""
"PRO.7.5", "Ama woeesie wo efi ɔbaa sansanyi no ho, Efi ɔbaa sansanyi a ɔka adɔkɔdɔkɔsɛm no nsamu.", ""
"PRO.7.6", "Na mifi me dan mu tokura mu, Na muduaa m'atenatokura mu mohwɛe;", ""
"PRO.7.7", "Na muhun ntsetsekwaa mu, Muhun mbofraba mu, Aberantsekwaa bi a onnyim nyansa.", ""
"PRO.7.8", "Orutwa mu wɔ abɔntsen mbrɛ ɔbɛn ɔbaa no ne nsaaba mu, Na ɔdze faa ne fie kwan;", ""
"PRO.7.9", "Ewimbibaamu, adansaber, Adzesaa kebii na sum mu.", ""
"PRO.7.10", "Na, hwɛ, ɔbaa bi behyiaa no kwan, Ofura ehuhufotam, na brada ahyɛ n'akoma ma.", ""
"PRO.7.11", "Ɔbɔ ndze na ɔyɛ ntsintsiman; N'anan nntsena ne fie:", ""
"PRO.7.12", "Sesei na ɔwɔ abrɔn mu, sesei na ɔwɔ gua do, Na ɔretsɛw nsaaba nyinara mu.", ""
"PRO.7.13", "Nna ɔdze ne nsa braa no, na ɔfeew n'ano, Na opiriim n'enyim, na ɔsee no dɛ:", ""
"PRO.7.14", "Asomdwee ho afɔrbɔ da mo do; Ndɛ da yi metua m'anohobadze.", ""
"PRO.7.15", "Dɛm ntsi na mepue ebehyia wo kwan, Mabɔhwehwɛ w'enyim yie, na mehu wo yi.", ""
"PRO.7.16", "Medze kuntu a woedzi mu edwin asɛw me mpa do, Egypt nkyermu atam.", ""
"PRO.7.17", "Medze nduhuam dɛ: mɛɛr, alɔe na sinamɔn Egugu me kɛtɛ do huanhuam.", ""
"PRO.7.18", "Bra ma ɔdɔ mmee hɛn araa nkodu anapa; Ma yɛmfa ɔdɔ nkyekye hɛn werɛ.", ""
"PRO.7.19", "Na ofiwura nnyi fie, Oetu kwan kɔ ekyirekyir:", ""
"PRO.7.20", "Ɔafa sika kotoku ma kɔ; Ɔbosoom yɛ mu a, nna ɔbɛba fie.", ""
"PRO.7.21", "Ɔdze asɛndɛw pii maa ɔdze noho mae, Ɔdze ano fenemfenem nyaa no ma ɔkɔree. Awerɛfir mu ara na ɔtaa no do", ""
"PRO.7.22", "Dɛ ɔnantwi a ɔrokɔ ekumii, Anaadɛ mpokyerɛ a wɔdze twe ɔkwasea n'aso;", ""
"PRO.7.23", "Kodu dɛ egyen menaba bohwira ne berɛbo mu. Ɔtse dɛ mbrɛ anoma no ho yɛ har kɔtɔ efir mu, Naaso onnyim dɛ woesua ama no nkwa no.", ""
"PRO.7.24", "Dɛm ntsi afei, me mba, hom ntsie me, Na hom nyɛ aso mma m'anomu nsɛm.", ""
"PRO.7.25", "Mma mma w'akoma nntɔ nnkɔ n'atsempɔn do, Mma nntɔ dɔnsuar nnkefir n'akwan do.", ""
"PRO.7.26", "Osiandɛ oepirapira piinara ahwehwe famu: Nyew, hɔn a wɔatotɔr wɔ ne nsamu yɛ dɔm kɛsenara.", ""
"PRO.7.27", "Fa ne fie kwan do na hwɛ, Na ɔdze wo bɔkɔ owu mu, Nyew, samanadze tɔnn.", ""
