"PRO.3.1", "Me ba, mma wo werɛ mmfir me mbra; Na ma w'akoma ndzi me mbrasɛm do:", ""
"PRO.3.2", "Na nda tsentsen, na nkwa mfe, Na asomdwee, na wɔdze bɛka wo ho.", ""
"PRO.3.3", "Mma mma adɔyɛ na nokwardzi mmpar wo: Fa hyɛ wo kɔn; Kyerɛw no wɔ w'akoma pon do:", ""
"PRO.3.4", "Nna ibenya enyimpa na atsenka pa Wɔ Nyankopɔn na nyimpa enyim.", ""
"PRO.3.5", "Fa wo werɛ nyina hyɛ EWURADZE mu, Na mma nntwer wankasa wo ntseasee.", ""
"PRO.3.6", "Fa w'akwan nyinara hyɛ ne nsa, Na ɔno na ɔbɛkyerɛ wo kwan.", ""
"PRO.3.7", "Mma nnyɛ wankasa w'enyiwa do onyansafo; Suro EWURADZE, na yi mbusu akwa:", ""
"PRO.3.8", "Ɔbɛyɛ nkwa ama wo funuma, Na ehuon ama wo mbiew.", ""
"PRO.3.9", "Fa w'ahodze hyɛ EWURADZE enyimnyam, Ɔnye wo ndɔbaa nyinara mu nduadzewakan no;", ""
"PRO.3.10", "Nna w'asan bɛhyehyɛ amaama, Na wo nsatwer mu nsa fofor bobu do.", ""
"PRO.3.11", "Me ba, mma mmbu EWURADZE ne ntsea enyimtsia; Eso mma ne nkaenyim mmfon wo:", ""
"PRO.3.12", "Na nyia EWURADZE dɔ no no na ɔka n'enyim; Dɛ mbrɛ egya ka ɔba a ɔdɔ no no n'enyim no.", ""
"PRO.3.13", "Osiarfo nye nyimpa a ohu nyansa, Na nyimpa a onya ntseasee.", ""
"PRO.3.14", "Na n'eguadze ye kyɛn dwetɛ n'eguadze, Na ne mfaso kyɛn sika mapa.", ""
"PRO.3.15", "Ɔsom bo kyɛn mbota: Na ndzɛmba a wo kɔn bɔdɔ mu biara wɔmmfa nnto ho.", ""
"PRO.3.16", "Nda tsentsen wɔ ne nsa nyimfa mu; Ne nsa bankum mu wɔ ahonya na enyidzi.", ""
"PRO.3.17", "N'atsempɔn yɛ atsempɔn a ɔyɛ fɛw, Na n'akwan nyinara asomdwee a.", ""
"PRO.3.18", "Ɔyɛ nkwa dua ma hɔn a wosuo no mu: Na osiarfo nye obiara a ɔkora no.", ""
"PRO.3.19", "EWURADZE dze nyansa hyɛɛ asaase ase; Ɔdze ntseasee dze ɔsorsor tsintsiim hɔ.", ""
"PRO.3.20", "Ne nyimdzee do na esubun no mu paapaae, Na wimu sosɔw ɔbɔnsu.", ""
"PRO.3.21", "Me ba, fa nyansa mapa na adwenmutsewee sie; Na mma mma wɔnndan mmfi w'enyiwa do;", ""
"PRO.3.22", "Nna wɔbɛyɛ nkwa ama wo kra, Na enyimnyam ama wo kɔn.", ""
"PRO.3.23", "Ɔno na ebɛnantsew wo kwan do sɔkyee, Na w'anamɔn nnkefintsiw.", ""
"PRO.3.24", "Sɛ ekɛda a, innkosuro: Nyew, ebɛda, na wo nda bɛyɛ wo dɛw.", ""
"PRO.3.25", "Mma nnsuro awerɛfir mu ehuyi, Anaaso emumuyɛfo hɔn sɛɛe, wɔ aber a ɔbɛba:", ""
"PRO.3.26", "Na EWURADZE bɛyɛ w'awerɛhyɛmu, Na obesie w'anan efi ɔkyer mu.", ""
"PRO.3.27", "Mma mmfa yieyɛ nnkam nyia odzi wɔ no, Ber a ewɔ wɔ wo nsamu dɛ ibotum yɛ no,", ""
"PRO.3.28", "Mma nnse wo nyɛnko dɛ, Kɔ, ana aba bio, Na ɔkyena na medze bɛma wo; Ber a ewɔ adze no wɔ wo nkyɛn.", ""
"PRO.3.29", "Mma nndwendwen mbusu nntsia wo nyɛnko, Ber a ɔnye wo tse hɔ dwudwoodwo yi.", ""
"PRO.3.30", "Mma nnye nyimpa biara nndzi aper kwa, Ber a ɔmmbɔɔ wo mbusu biara.", ""
"PRO.3.31", "Mma w'enyi mmber nyimpa otsirmɔdzenfo no, Na mma nnsan mu nnyi n'akwan no mu biara.", ""
"PRO.3.32", "Na ɔkɔnkɔnsanyi no yɛ ekyiwadze ma EWURADZE: Na mbom ɔnye atseneneefo dzi etsirmsɛm.", ""
"PRO.3.33", "EWURADZE no ndom wɔ emumuyɛfo fi mu; Na ohyira Ndzeyɛtsenenee tsenabea.", ""
"PRO.3.34", "Ampaara, osi atwetwesifo atwetwe, Na ɔma ahobrɛadzefo adom.", ""
"PRO.3.35", "Enyansafo benya enyimnyam dɛ egyapadze; Na nkwasea dze, enyimguase bɛyɛ hɔn ntodo.", ""
