"NEH.3.1", "Na sɔfopanyin Eliasib nye no nuanom asɔfo no soɛree, na wosii abobow a wɔfrɛ no Nguantsen Kuropon no; hɔn na wɔyɛɛ no krɔnkrɔn, na wosisii no mbobow no; mekyerɛ wɔyɛɛ no krɔnkrɔn dze kodur Hamea abantsentsen no ho, dze kodur Hananel abantsentsen no ho.", ""
"NEH.3.2", "Na ne nkyɛnmu na Jeriko mbarimba sii. Na hɔn nkyɛnmu na Imri ba Zakur sii.", ""
"NEH.3.3", "Na Enam Abotsen no, Hasenaa mba na wosii; hɔn na wɔdze no mpuna gui, na wosisii no mbobow, na nkrɔkrɔw, na n'adaban.", ""
"NEH.3.4", "Na hɔn nkyɛnmu na Meremot, Uria ba no, Hakoz ba no, miamiaa mu. Na hɔn nkyɛnmu na Mesullam, Berekia ba no, Mesezabel ba no, miamiaa mu. Na hɔn nkyɛnmu na Zadok, Baana ba no, miamiaa mu.", ""
"NEH.3.5", "Na hɔn nkyɛnmu na Tekoafo miamiaa mu; naaso hɔn ekunyin no ammfa hɔn ho ammbɛhyɛ hɔn wura n'edwuma no mu bi.", ""
"NEH.3.6", "Na abotsen dadaw no, Pasea ba Joiada na Besodeia ba Mesullam na womiamiaa mu, hɔn na wɔdze no mpuna gui, na wosisii no mbobow, na no nkrɔkrɔw, na n'adaban.", ""
"NEH.3.7", "Na hɔn nkyɛnmu Gibeonnyi Melatia, na Meronotnyi Jadon, Gibeon na Mizpa mbarimba a wodzi wɔ esuegya noho ambrado n'ahengua no.", ""
"NEH.3.8", "Na ne nkyɛnmu na Harhaia sikadwimfo no mu bi no ba Uziel miamiaa mu. Na ne nkyɛnmu, na Hanania, nduforaforafo no mu bi no miamiaa mu, na wɔyɛɛ Jerusalɛm dzendzen araa dze kodur fasu tɛtɛɛtɛr no do.", ""
"NEH.3.9", "Na hɔn nkyɛnmu na Refaia, Hur ba no, Jerusalɛm amantɔw fa do hwɛfo no, miamiaa mu.", ""
"NEH.3.10", "Na hɔn nkyɛnmu na Harumaf ne ba Jedaia, miamiaa mu, mekyerɛ noara ne fie tsentsendo no a. Na ne nkyɛnmu na Hasabineia ba Hatus miamiaa mu.", ""
"NEH.3.11", "Harim ba Malkija, na Pahat-moab ba Hasub, miamiaa sin bi so, na mfononoo abantsentsen no mu.", ""
"NEH.3.12", "Na ne nkyɛnmu na Halohesh ba Sallum, Jerusalɛm amantɔw fa do hwɛfo no, miamiaa mu, ɔno na ne mbabaa.", ""
"NEH.3.13", "Bɔnsa Kuropon no, hɔn a wɔtse Hanun, na Zanoa na womiamiaa mu; hɔn na wɔtowee, na wosisii no mbobow, no nkrɔkrɔw, na n'adaban, na wɔtoow fasu no mu basafa ahaenum dze kodur Sumina Kuropon no ho.", ""
"NEH.3.14", "Na sumina kuropon no, Rekab ba Malkija, Bɛt-hakerem amantɔw do hwɛfo no, na omiamiaa mu; ɔno na ɔtowee, na osisii no mbobow, no nkrɔkrɔw, na n'adaban.", ""
"NEH.3.15", "Na Nsunyiwa Kuropon no, Kol-hoze ba Sallum, Mizpa amantɔw do hwɛfo no, na omiamiaa mu; ɔno na ɔtowee, na ɔkataa do, na osisii no mbobow, no nkrɔkrɔw na n'adaban, na ɔtoow Sela Nsutaae ho fasu so wɔ ɔhen no ture no ho araa dze kodur ntwer a osian fi David kurow mu no ho.", ""
"NEH.3.16", "Ɔno n'ekyir na Azbuk ba Nehemia, Bɛt-zur ɔmantɔw fa do hwɛfo no, miamiaa mu, dze kodur David asamandan no ne tsentsendo bea no do, na nsutaae a wɔyɛe no ho, na mbarimba akatakyi no hɔn fi no ho.", ""
