"EZK.41.1", "Na ɔdze me baa asɔrdan no mu, na osusuu apondua ne tɛtɛr basafa ebiasa wɔ afa ha, na ne tɛtɛr basafa ebiasa wɔ afa kor so, mbrɛ ntamadan no ne tɛtɛr tse nye no.", ""
"EZK.41.2", "Na n’ano kwan ne tɛtɛr yɛ basafa enum; na ne nkyɛnkyɛn yɛ basafa ebien na fa wɔ afa kor, na basafa ebien na fa wɔ afa kor so: na osusuu ne tsentsen, basafa eduonu, na ne tɛtɛr, basafa du.", ""
"EZK.41.3", "Nna ɔkɔr mu, kosusuu abow no n’ano dum biara, basafa kor: na abow no, basafa ebiasa; na abow no ne tɛtɛr, basafa ebiasa na fa.", ""
"EZK.41.4", "Na osusuu ne tsentsen, basafa du, na ne tɛtɛr, basafa du, wɔ asɔrdan no n’enyim, na ɔsee me dɛ, Ha nye krɔnkrɔn mu krɔnkrɔn bea no.", ""
"EZK.41.5", "Nna osusuu dan no ne fasu, basafa ebiasa; na nkyɛnkyɛn pia biara so, ne tɛtɛr yɛ basafa ebien, dze twa ɔdan no ho nyina hyiahyia.", ""
"EZK.41.6", "Na nkyɛnkyɛn mpia no asansa a, pia si pia do akyerɛpɛn eduasa; na wɔkɔr fasu a ɔwɔ dan no ho no ma nkyɛnkyɛn mpia no twa ho hyia no mu, ama woeesusuo mu, naaso na ɔnndzedze dan no nankasa n’afasu no mu.", ""
"EZK.41.7", "Na ber a nkyɛnkyɛn mpia no rokɔ sor hyia no, nna n’ano retrɛ; na dan no no ho mpia no kɔ sor ara bɔ dan no ho aprɔw hyia: dɛm ntsi no mu trɛ wɔ dan no no ho wɔ sor: ne dɛm no fi ase dze no mu dua finimfin dze no mu kɔ sor dze no mu.", ""
"EZK.41.8", "Na muhunii so dɛ dan no wɔ bamba a ɔbɔ ho aprɔw: ne nkyɛnmu mpia no ne ngyinado no odu ndzɛmbir mu a ɔyɛ basafa ebiasa.", ""
"EZK.41.9", "Nkyɛnmu mpia no ekyir fasu no, ne peperee yɛ basafa ebien na fa: na dza wogyae no nye nkyɛnmu mpia a ɔwɔ mu no n’ananmu.", ""
"EZK.41.10", "Na mpia no ntamu ne tɛtɛr yɛ basafa du dze bɔ dan no ho aprɔw dze hyia twem.", ""
"EZK.41.11", "Na nkyɛnkyɛn mpia no no mbobow no dzi kɔ mbrɛ wogyae no do, abow kor dzi kɔ kwaamu afamu, abow kor dzi kɔ pomu afamu: na ɔkwan a wogyae no ne tɛtɛr yɛ basafa ebien na fa twa ho hyia.", ""
"EZK.41.12", "Na dan a osi mfikyir wɔ anee afamu no ne tɛtɛr yɛ basafa eduasa enum: na dan no n’afasu ne peperee yɛ basafa ebien na fa dze bɔ ho aprɔw, na ne tsentsen yɛ basafa eduanan enum.", ""
"EZK.41.13", "Nna osusuu dan no, ne tsentsen basafa eduonum; na dza osi nkyɛnmu no, na ɔdan no n’afasu no, ne tsentsen yɛ basafa eduonum;", ""
"EZK.41.14", "eso dan no n’enyim ne tɛtɛr, na dza osi nkyɛnmu no wɔ boka afamu, basafa eduonum.", ""
"EZK.41.15", "Na osusuu dan no ne tsentsen mu wɔ dza osi nkyɛnmu wɔ n’ekyir no enyim, na n’abrandaa a ɔwɔ afa no, basafa eduonum, na asɔrdan a ɔwɔ mu no, na abangua ne dampan no;", ""
"EZK.41.16", "mbobow ano, na ntokura a ɔfemfam ano, na mbrandaa a abɔ ebiasa no ho aprɔw, wɔ abowano ne tsentsendo, wɔdze ndua asam enyi ehyia, na ofi famu ɔkɛka ntokura no ho; na ntokura no wɔakatakata ho;", ""
"EZK.41.17", "dze kodu kwan a ɔda abow no etsifi, mekyerɛ dan a ɔwɔ mu no a, na n’ekyir, na fasu no no mu na n’ekyir afamu nyina wɔ no nsusui.", ""
"EZK.41.18", "Na wɔdze kerubfo na mbɛdua yeyɛe; na abɛdua wɔ kerub na kerub ntamu, na kerub biara wɔ enyim ebien;", ""
"EZK.41.19", "ma tserɛ nyimpa enyim dzi abɛdua no do wɔ afa kor, na gyatafɔr enyim dzi abɛdua no n’afa kor so: dɛm na wosii yɛɛ no dan no mu nyina hyiae.", ""
"EZK.41.20", "Ofi famu kɛka abow no etsifi wɔyeyɛɛ kerubfo na mbɛdua: mbrɛ asɔrfi no n’afasu tse nye no.", ""
"EZK.41.21", "Ɔyɛ asɔrdan no dze, n’apondua no yɛ etwaanan; na krɔnkrɔn bea no n’enyim dze, no nhwɛbea tse dɛ asɔrdan no nhwɛbea.", ""
"EZK.41.22", "Afɔrmbukyia no dua dze a, no krɔn basafa kor na fa, na ne tsentsen basafa kor; na n’eduodoo mu, na ne tsentsen, na n’afasu, dua dze a: na ɔsee me dɛ, Iyi nye pon a osi EWURADZE enyim.", ""
"EZK.41.23", "Na asɔrdan no na krɔnkrɔn bea no wowɔ mbobow ebien.", ""
"EZK.41.24", "Na mbobow no yɛ ntanta, ntaabow a ogu mu ebien ebien; ntaabow ebien yɛ kor dze, na ntaabow ebien yɛ kor so dze.", ""
"EZK.41.25", "Na wɔyɛɛ kerubfo na mbɛdua wɔ asɔrdan no no mbobow no do, dɛ mbrɛ wɔyɛe wɔ afasu no ho no; na dua mpuna deda dampan no enyim wɔ gua do.", ""
"EZK.41.26", "Na ntokura a ɔfemfam ano na mbɛdua wɔ afa ha na ha, wɔ adampan no ne nkyɛnmu: mbrɛ dan no ne nkyɛnkyɛn mpia, na mpuna durdur no tsetsee nye no.", ""
