"RUT.2.1", "Nna Naomi wɔ no kun no busuanyi bi, ɔbarimba kunyin bi, ofi Elimelek n'ebusua mu; na ne dzin dze Boaz.", ""
"RUT.2.2", "Na Rut, Moabnyi no see Naomi dɛ, Afei ma monkɔ haban mu minkedzi eburow mbɛtsem mpɛpɛw wɔ nyia mibenya n'enyim enyimnyam no ekyir. Na ɔsee no dɛ, Me babaa, Kɔ ɛ.", ""
"RUT.2.3", "Na osii mu kɔree, na okedzii mpɛpɛw wɔ haban mu wɔ etwafo no ekyir: na ɔbaa dɛ okefiir haban a ɔyɛ Boaz a ofi Elimelek ebusua mu no nedze mu.", ""
"RUT.2.4", "Na, hwɛ, Boaz fi Bɛtlɛhɛm bae, na ɔsee etwafo no dɛ, EWURADZE ndzi hom ekyir. Na wɔgyee no do dɛ, EWURADZE nhyira wo.", ""
"RUT.2.5", "Nna Boaz bisaa n'akowaa a ɔhwɛ etwafo no do no dɛ, Woana n'akataasia nye yi?", ""
"RUT.2.6", "Na akowaa no buae dɛ, Moabnyi akataasia no a ɔnye Naomi fi Moabman mu sanee bae no a:", ""
"RUT.2.7", "na ɔbɛsee dɛ, Meserɛ wo, ma mindzi etwafo no ekyir mindzi mpɛpɛw, na mentasetase efiefi no ntamu: nna ɔbae, na ɔdze mu araa dze fi anapa dze ebodu sisei, dan mu na gyama ɔtsenaa kakraabi.", ""
"RUT.2.8", "Nna Boaz see Rut dɛ, Me babaa, intsie a, mma nnkɔ haban bi so mu nnkedzi mpɛpɛw, nkyii so mma mmfi ha, na tsena ha tsintsim me mbaawa nkyɛn.", ""
"RUT.2.9", "Ma w'enyi mbra haban a worutwa no do, na dzi hɔn ekyir: hwɛ, mahyɛ mberantsɛ no dɛ mma wɔmmfa hɔn nsa nnka wo. Sɛ nsukɔm dze wo a, kɔ ndzɛmba no ho, na kɔnom dza mberantsɛ no akɛsaw no bi.", ""
"RUT.2.10", "Nna Rut bɔɔ no mu adze dze n'enyim butuuw famu na obisaa Boaz dɛ, Ɔyɛ dɛn ntsi na menya w'enyim enyimnyam, na w'enyi kuku emi a meyɛ ɔhɔho ho yi?", ""
"RUT.2.11", "Na Boaz buaa no dɛ, wɔaka dza wo kun wu ekyir no ayɛ ama w'asew no nyinara akyerɛ me: na mbrɛ esi egya w'egya na wo na, na w'awobea asaase, na aba nkorɔfo a innyim hɔn dada bi nkyɛn no.", ""
"RUT.2.12", "EWURADZE nhyɛ wo dwumadzi ananmu, na EWURADZE, Israel Nyankopɔn no a aba robɔdɔ n'atsaban ase no, ɔmfa akatua a odzi mu mma wo.", ""
"RUT.2.13", "Nna ɔsee dɛ, Mo wura, ma minnya w'enyim enyimnyam; osiandɛ ɔwoara akyekye mo werɛ, na akasa ayamuyie mu akyerɛ w'abaawa, kaansa menntse dɛ wo mbaawa no mu bi mpo a.", ""
"RUT.2.14", "Na edzidziber soe no Boaz see no dɛ, Bra ha, na bedzi edziban no bi, na fa wo trɔma bɔ wenyin no mu. Na ɔbɛtsenaa etwafo no nkyɛn: na wɔmaa no eburow kyewee na ɔwee mee ma bi kae.", ""
"RUT.2.15", "Na aber a ɔsoɛree dɛ orikedzi mpɛpɛw no, Boaz hyɛɛ ne mberantsɛ no dɛ, Wɔmma ondzi efiefi no mpo mu mpɛpɛw, na mma wɔnnhaw no.", ""
"RUT.2.16", "Na eso wɔntwetwe mboano no bi ngu, na wɔndan ngya mma no, ma ondzi no mpɛpɛw, na mma wɔnnyeyaw no.", ""
"RUT.2.17", "Nna odzii haban no mu mpɛpɛw araa dze kodur ewimbir; na ɔporoow dza odzii no mpɛpɛw no, na ɔyɛɛ bɛyɛ atoko efa kor.", ""
"RUT.2.18", "Na ɔmaa do, na ɔdze sii mu baa kurow no mu: na n'asew no hun dza odzii no mpɛpɛw no: na ɔdze dza odzii mee ne nkaa no bae na ɔdze maa no.", ""
"RUT.2.19", "Na n'asew no bisaa no dɛ, Ehen na ikedzii mpɛpɛw ndɛ, na ekɛyɛɛ edwuma wɔ hen? Nhyira nka nyia n'enyi kukuu wo ho no. Na ɔkyerɛɛ n'asew nyia ɔnye no kɛyɛɛ edwuma, na ɔsee dɛ, Banyin a menye no kɛyɛɛ edwuma ndɛ no ne dzin dze Boaz.", ""
"RUT.2.20", "Na Naomi see n'asew no dɛ, EWURADZE nhyira nyia onngyaa atseasefo na ewufo ayamuyie yɛ no. Na Naomi see no dɛ, Banyin no yɛ obusuanyi a ɔbɛn hɛn, hɛn ebusuafo a wɔbɛn no mu kor a.", ""
"RUT.2.21", "Na Rut, Moabnyi no see dɛ, Nyew, ɔsee me dɛ, Ɔwo takyer me mberantsɛ yi ho araa kodu dɛ wobowie mo ndɔbaa nyinara twa.", ""
"RUT.2.22", "Na Naomi see n'asew Rut dɛ, Me babaa, oye dɛ enye ne mbaawa no bɔbɔ mu anantsew, amma wɔaanntseetsee wo wɔ haban fofor bi mu.", ""
"RUT.2.23", "Na Rut takyeer Boaz ne mbaawa no ho dzii mpɛpɛw dze kodur atoko twaber na ewifua twaber ewiei; na ɔnye n'asew tsenae.", ""
