"LEV.26.1", "Mma hom nnyɛ abosom, nkyii so wɔnnsen ohonyi, anaa dum bi mma homho, nkyii so mma hom mmfa ɔbo a woedzi no akye nnsi hom asaase mu, mmbɔ hom mu adze mma no: na emi nye EWURADZE hom Nyankopɔn.", ""
"LEV.26.2", "Hom ndzi m'ahomgye afe no, na wondzi m'ahotseweebea no nyi: emi nye EWURADZE.", ""
"LEV.26.3", "Sɛ hom nantsew m'ahyɛdze mu, na hom sie me mbra, na hom yɛ a;", ""
"LEV.26.4", "ɔno mebɛma hom nyankom atotɔ wɔ n'aber mu, na asaase no ama no ndɔbaa, na haban mu ndua asow n'aba.", ""
"LEV.26.5", "Na hom ewuporow bokodu wenyinaba tsetsew mu, na wenyinaba tsetsew no bokodu odua ber mu: na hom bedzi hom edziban amee, na wɔatsena hom asaase do dwudwoodwo.", ""
"LEV.26.6", "Na mebɛma asomdwee aba asaase no do, na hom ada, na obiara rinnyi hom hu: na mebɛma mbowa bɔn tun do etwa wɔ asaase no do, nkyii so nkrantsee remmfa hom asaase do.", ""
"LEV.26.7", "Na hom betsiw hom atamfo, na wɔbɔtotɔr hom enyim wɔ nkrantsee ano.", ""
"LEV.26.8", "Na hom mu beenu betsiw ɔha, na hom mu ɔha betsiw mpem du: na hom atamfo bɔtotɔr hom enyim wɔ nkrantsee ano.", ""
"LEV.26.9", "Na mebɛdan m'enyim ama hom, na mama hom awowo, na hom adɔr, na mama menye hom ahyɛmu no etsim.", ""
"LEV.26.10", "Na hom bedzi akoradze dadaw a wɔdze esie ma akyɛr no, na hom beyi dadaw no aba wɔ fofor no ntsi.", ""
"LEV.26.11", "Na mibesi me ntamadan wɔ hom mu: na me kra rinnkyir hom.", ""
"LEV.26.12", "Na mebɛnantsew hom mu, na mayɛ hom Nyankopɔn, na hom ayɛ me man.", ""
"LEV.26.13", "Emi nye EWURADZE hom Nyankopɔn a miyii hom fii Egypt asaase do dɛ mma hom nnyɛ hɔn nkowaa; na mebubu hom kɔndua, na memaa hom sii nkyiremben nantsewee no.", ""
"LEV.26.14", "Mbom sɛ hom enntsie me, na wɔannyɛ me mbrasɛm nyinara a;", ""
"LEV.26.15", "na sɛ hom pow m'ahyɛdze, na hom kra kyir me mbrasɛm, na hom annyɛ me mbransɛm nyinara, na mbom hom sɛɛ m'ahyɛmu a;", ""
"LEV.26.16", "mo so mebɛyɛ hom iyi; mebɛma nketsenketse akyer hom, mekyerɛ sasawaw nye etsiridii a ɔbɛsɛɛ enyiwa, na ɔbɛma ɔkra atsetsew: na hom bodua hom nduaba kwa, na hom atamfo bedzi.", ""
"LEV.26.17", "Na mebɛma m'enyi asa hom, na hom edzi hom atamfo enyim nkogu: hɔn a wokyir hom bɛhyɛ hom do; na hom boguan aber a obi nntsiw hom.", ""
"LEV.26.18", "Na sɛ hom enntsie me wɔ iyinom mpo ntsi a, ɔno mebɛtsea hom mpɛn esuon bio wɔ hom bɔn ntsi.", ""
"LEV.26.19", "Na mubobubu hom tum ahokyerɛ no; na mayɛ hom sor dɛ dadze, nye hom asaase dɛ boran:", ""
"LEV.26.20", "na hom ahoɔdzen bɛsa kwa: na asaase remma ndɔbaa, nkyii so asaase no do ndua ronnsow n'aba.", ""
"LEV.26.21", "Na sɛ hom nantsew tsia me, na woenntsie me a; medze ɔhaw mpɛn esuon so mebɛba hom do dɛ mbrɛ hom bɔn tse no.", ""
"LEV.26.22", "Na mobɔsoma haban mu mbowa wɔ hom mu a wɔbɛgye hom nsamu mba, na wɔasɛɛ hom fiembowa, na wɔama hom dodow esuar; na hom akwan ayɛ akwamfo.", ""
"LEV.26.23", "Na sɛ hom amma iyinom annsakyer hom amma me, na mbom wɔnantsew tsia me a:", ""
"LEV.26.24", "ɔno mo so mebɛnantsew etsia hom; na emi mara mabɔ hom mpɛn esuon wɔ hom bɔn ntsi.", ""
"LEV.26.25", "Na medze awerdzi nkrantsee a obedzi ahyɛmu no ho wer mebɛba hom do; na hom aboaboa hom ano wɔ hom nkurow mu: na mobɔsoma ɔyardɔm wɔ hom mu; na woeyi hom ahyɛ ɔtamfo no nsa.", ""
"LEV.26.26", "Sɛ mububu hom edziban dua a, mbaa du bɔto hɔn boodoo wɔ fononoo kor mu, na woeyi hom boodoo ama hom bio wɔ nsɛn do: na hom bedzi, na wɔremmee.", ""
"LEV.26.27", "Na sɛ iyi nyinara mu so hom enntsie me, na wɔnantsew tsia me a;", ""
"LEV.26.28", "ɔno mebɛnantsew etsia hom ebufuw mu; na mo so matsea hom mpɛn esuon wɔ hom bɔn ntsi.", ""
"LEV.26.29", "Na hom bedzi hom mbabanyin nam, na hom mbabaa nam so hom edzi.", ""
"LEV.26.30", "Na mebɛsɛɛ hom sorɔnsorɔmbea, na metwitwa hom iwihonyi no egu, na matotow hom efun egu hom abosom efun no do; na me kra bekyir hom.", ""
"LEV.26.31", "Na mebɛyɛ hom nkurow amamfo, na medze hom ahotseweebea akɔ ɔsɛɛ mu, na merenngye hom nduhuam ne nka.", ""
"LEV.26.32", "Na medze asaase no bɔkɔ ɔsɛɛ mu: na hom atamfo a wɔtse do no ayɛ hɔn nwanwa.", ""
"LEV.26.33", "Na hom dze mobɔbɔ hom apetse amanaman mu, na matwe nkrantsee no edzi hom ekyir: na hom asaase ayɛ ɔsɛɛ, na hom nkurow ayɛ amamfo.", ""
"LEV.26.34", "Ɔno na asaase no benya n'ahomgye mber ho enyigye, mber tsentsen a ɔda hɔ kɔnn no nyinara, na hom wɔ hom atamfo asaase do no; mekyerɛ ɔno na asaase no bɔhom, na woenya n'ahomgye mber ho enyigye.", ""
"LEV.26.35", "Mber tsentsen a ɔda hɔ kɔnn no nyinara obenya ahomgye; mekyerɛ ahomgye a woennya no wɔ hom ahomgyenda no mu, aber a hom tsenaa do no.", ""
"LEV.26.36", "Na hom mu hɔn a wɔaka no dze, medze abawpa bɛhɛn hɔn akoma mu wɔ hɔn atamfo asaase do; na ahataw a atsew ne ndze etsiw hɔn; na woeguan dɛ obi ruguan nkrantsee ano; na wɔahwehwe ase aber a obi rinntsiw hɔn.", ""
"LEV.26.37", "Na wobefintsiw hɔnho nkorkor, dɛ nkrantsee enyim, aber a obi rinntsiw hɔn: na hom rinnya tum nngyina hom atamfo enyim.", ""
"LEV.26.38", "Na hom bɛsɛɛ wɔ amanaman mu, na hom atamfo asaase bɛmemen hom.", ""
"LEV.26.39", "Na hom mu hɔn a wɔaka no bɛtsetsew wɔ hɔn emumuyɛ mu wɔ hom atamfo asaase do; na eso hɔn egyanom emumuyɛ mu na wɔnye hɔn bɛtsetsew.", ""
"LEV.26.40", "Na wɔbɛka hɔn emumuyɛ, nye hɔn egyanom emumuyɛ, wɔ hɔn mfom a wɔfom mu no mu, na eso dɛ wɔanantsew etsia me ntsi,", ""
"LEV.26.41", "mo so menantsewee tsiaa hɔn, na medze hɔn baa hɔn atamfo asaase do: sɛ nkyii hɔn akoma monomonomyɛ no brɛ adze, na nkyii wɔpen hɔn emumuyɛ ho ntsea do a;", ""
"LEV.26.42", "ɔno na mebɛkaa menye Jakob ahyɛmu no; na menye Isaak ahyɛmu no so, na menye Abraham ahyɛmu no so mebɛkaa; na mebɛkaa asaase no.", ""
"LEV.26.43", "Na asaase no so wobegya no hɔ, na woenya n'ahomgye mber mu enyigye, aber a woekwetsi hɔn ada hɔ kɔnn no; na wɔbɛpen hɔn emumuyɛ ho ntsea do: osiandɛ wɔpoow me mbrasɛm, na hɔn kra kyiir m'ahyɛdze.", ""
"LEV.26.44", "Na iyi nyinara so mpo ekyir, sɛ wɔwɔ hɔn atamfo asaase do a morommpow hɔn, nkyii so mirinnkyir hɔn, dɛ meresɛɛ hɔn korakora, na matsetsew menye hɔn ntamu ahyɛmu no mu; na emi nye EWURADZE hɔn Nyankopɔn:", ""
