"MIC.1.1", "Iyi nye EWURADZE n'asɛm a ɔbaa Morasnyi Mika hɔ wɔ Juda ahemfo Jotam, Ahaz na Hezekia ber mu, a ɔfa Samaria na Jerusalɛm ho no.", "#2 Ahe 15.32—16.20; 18.1—20.21; 2 Mbe 27.1-7; 28.1—32.33"
"MIC.1.2", "Aman, hom nyina hom ntsie; asaase na dza ɔwɔ mu nyina, hom nkyɛn aso; na EWURADZE Nyankopɔn ndzi dase ntsia hom; EWURADZE a ofi n'asɔrdan krɔnkrɔn mu no.", ""
"MIC.1.3", "Na, hwɛ, EWURADZE fi ne tsenabea epue, na obesian, na oebetsiatsia asaase nsorɔnsorɔmbea do.", ""
"MIC.1.4", "Na mbepɔw bɛnan wɔ n'ase, na mbɔnsa bɛpaapaa, dɛ mbrɛ hua nan wɔ gya enyim, dɛ nsu a woehue egu mbrɛ hɔ sian.", ""
"MIC.1.5", "Iyi nyina Jakob mbrato ntsi a, na Israel fi ne ndzebɔn ntsi a. Jakob mbrato nye dɛn? Ana nnyɛ Samaria a? Na ebɛnadze nye Juda nsorɔnsorɔmbea? Ana nnyɛ Jerusalɛm a?", ""
"MIC.1.6", "Dɛm ntsi mebɛyɛ Samaria dɛ hamu abokuw, na dɛ wenyin ture ntsetsɛweebea: na mubohue n'abo no egu bɔnsa no mu, na meyi ne fapem ato gua.", ""
"MIC.1.7", "Na n'ehonyi a oegu nyina wobobubu no pɔsɔpɔsɔ, na wɔdze gya ahyew n'apɛdze nyina, na mayɛ n'abosom nyina afoafo: osiandɛ edwaman apɛdze na ɔdze aboa ano, na edwaman apɛdze na ɔbɛsan akɛyɛ.", ""
"MIC.1.8", "Iyi ntsi na mubosu na metwa ewuo, na mibedzi kwatserkwa na adagyaw: mubosu dɛ mpataku, na medzi nkɔmbɔ dɛ nsohor.", ""
"MIC.1.9", "Na n'epirakur ayɛ koannkɔ: na oebodu Juda; oebodu me man abobokɛse ano, edu Jerusalɛm.", ""
"MIC.1.10", "Mma hom nnka no wɔ Gat, mma hom nnsu koraa: Bɛt-leafra na hom mfa homho mpirepirew huntuma mu.", ""
"MIC.1.11", "Safir ɔtsefo e, twa mu kɔ wɔ adagyaw na enyito mu oo: Zaanan ɔtsefo mmpuei mmbae. Bɛt-ezel ewuotwa bɛma hom egyinae abɔ hom.", ""
"MIC.1.12", "Na Marot ɔtsefo rotweɔn mber pa ahomtsew mu: osiandɛ mbusu fi EWURADZE hɔ aba Jerusalɛm abobokɛse mu.", ""
"MIC.1.13", "Lakis ɔtsefo e, fa tseaseanam no se pɔnkɔ ɔhoɔharfo no oo: ɔno nye Zion babaa no bɔn ahyɛse; osiandɛ wohun Israel mbrato no wɔ wo mu.", ""
"MIC.1.14", "Dɛm ntsi ebɛma Moresɛt-gat nkradzi akyɛdze: Akizib efi bɛyɛ ndaadaadze ama Israel ahemfo.", ""
"MIC.1.15", "Maresa ɔtsefo e, medze nyia ɔbɛfa wo ayɛ enyadze no bɛba wo do oo: Israel enyimnyam bɛba araa ebodu Adullam.", ""
"MIC.1.16", "Yɛ etsipaa, na yi wo ho nhwi wɔ mba a edɔ hɔn ntsi: ma w'etsipaa ntserɛw dɛ ɔpɛtɛkwaakye dze; osiandɛ ɔafa hɔn efi wo nkyɛn kɔ ndɔmmum.", ""
