"ECC.9.1", "Na iyi nyinara na medze too m’akoma mu, dɛ nkyɛ mobɔhwehwɛ iyi nyinara mu; dɛ atseneneefo, na enyansafo, na hɔn ndwuma, wɔ Nyankopɔn nsamu: sɛ ɔdɔ o, ɔtan o, nyimpa nnyim; ɔhaw kor no ara na hɔn nyina wodua mu.", ""
"ECC.9.2", "Adze nyina ba nyimpa nyinara do pɛr: esian kor na ɔwɔ hɔ ma atseneneefo na emumuyɛfo; ɔwɔ hɔ ma nyia ɔbɔ afɔr na nyia ɔmmbɔ afɔr: nyia ɔyɛ nyimpa papa, na nyia ɔyɛ nyimpa bɔn so tse ara nye no; na nyia noho tsew na nyia noho nntsew so.", ""
"ECC.9.3", "Iyi yɛ ɔhaw kɛse wɔ dza wɔyɛ no wɔ wi ase nyinara mu, dɛ esian kor wɔ hɔ ma hɔn nyinara: ampaara so, adasamba akoma ahyɛ ewurkadze ma, na abɔdam wɔ hɔn akoma mu ber a wɔtse ase, na ɔno n’ekyir no, wɔkɔ ewufo nkyɛn.", ""
"ECC.9.4", "Na enyidado wɔ hɔ ma atseasefo nyina: osiandɛ bɔdɔm nyikan ye sen awendadze a oewu.", ""
"ECC.9.5", "Na atseasefo nyim dɛ wobowu ara: naaso ewufo dze, wonnyim hwee bio, eso wonnyi akatua bio; na werɛ efir hɔn ho nkaa.", ""
"ECC.9.6", "Hɔn dɔ o, hɔn enyitan na hɔn enyiber o, ahera dada; eso wonnyi kyɛfa biara bio ara da wɔ dza wɔyɛ no wɔ wi yi ase no mu.", ""
"ECC.9.7", "Kɔ do ara, fa enyigye dzi w’edziban, na fa enyigye akoma nom wo nsa, na Nyankopɔn enyi asɔ wo ndwuma dada.", ""
"ECC.9.8", "Ma wo ntar nhoa daa; na mma mma seradze mmpa wo tsirmu.", ""
"ECC.9.9", "Enye wo yer a edɔ no no ntsena enyigye mu wɔ w’egyangyandze nkwa nda nyinara a Nyankopɔn dze ama wo wi ase no mu, wɔ w’egyangyandze nda nyinara mu: na ɔno nye wo kyɛfa wɔ nkwa mu, na wo berɛ a eberɛ wɔ wi ase mu.", ""
"ECC.9.10", "Biribiara a edze wo nsa bɛka dɛ ereyɛ no, fa w’ahoɔdzen yɛ; osiandɛ edwuma, anaa nhyehyɛɛ, anaa nyimdzee, anaa nyansa biara nnyi adakamona a erokɔ mu no mu.", ""
"ECC.9.11", "Medaan moho, na muhun wɔ wi ase, dɛ empiresi nnyɛ ahoɔharfo dze, na dɛ ɔko nnyɛ ahoɔdzenfo dze, nyew, dɛmara na boodoo nnyɛ enyansafo nko dze, na eso enyimpa nnyɛ edwimfo dze; na mber na esian ba hɔn nyinara do.", ""
"ECC.9.12", "Bio, nyimpa nnyim ne mber so: dɛ nam a wɔdze eboa saw hɔn, na dɛ nnoma a wɔpa hɔn efir mu no, dɛmara so na wosua adasamba efir wɔ mber bɔn a ɔba hɔn do awerɛfir mu no mu.", ""
"ECC.9.13", "Dɛmara so na mehu nyansa wɔ wi ase, na ɔyɛɛ kɛse wɔ m’enyiwa do:", ""
"ECC.9.14", "kurow kakraba bi wɔ hɔ, na nyimpa kumaabi na wɔwɔ mu; na ɔhen kɛse bi soɛɛr do, na obotui hyɛɛ do, na ɔtotoow ho abantsentsen akɛse:", ""
"ECC.9.15", "afei wohun mu hɔ onyansafo hianyi bi, na ɔnam ne nyansaa do gyee kurow no; naaso nyimpa biara annkaa ohianyi no.", ""
"ECC.9.16", "Naaso mese dɛ, Nyansa ye sen ahoɔdzen: kaansa woebu nyimpa hianyi ne nyansaa no enyimtsia, na ne nsɛm so wɔnntse mpo a.", ""
"ECC.9.17", "Enyansafo nsɛm a wɔka no komm no, wɔtse no yie sen nyia odzi nkwasea do tum ne nkekamu no.", ""
"ECC.9.18", "Nyansa ye sen akondadze: na dzebɔnyɛnyi kor sɛɛ papa pii.", ""
