"NAM.2.1", "Ɔwo Ninive, gyina yie, kora w’akoradze do, sera kwan no do, mia w’asen mu, hyɛ w’ahoɔdzen mu dzen papaara osiandɛ nyia obubu mu pɔsɔpɔsɔ no rofow aba wo do.", ""
"NAM.2.2", "Na EWURADZE dze Jakob ne kɛseyɛ reba bio, dɛ Israel kɛseyɛ: ɔno a atopamfo ato no pan, na wɔasɛɛ ne wenyindua abaw no.", ""
"NAM.2.3", "N’akatakyi kyɛm ho aber, no dɔm mbarimba efurafura serdaa: ntseaseanam fram dadzegya wɔ n’ahosiesie da no mu, na wɔwosow mpeaa no ma ɔyɛ hu.", ""
"NAM.2.4", "Ne ntseaseanam no abobɔ adam wɔ abrɔn mu, wɔsesɛ ho wɔ nguabɔ mu; hɔn hwɛbea tse dɛ ngyatsɛn, na woguan dɛ enyinam.", ""
"NAM.2.5", "Ɔka mu frɛ n’akofo etsitsir: wofintsiw hɔn nantsew mu; wɔyɛ har kɔ ne fasu no ho, na wosiesie akatabo no.", ""
"NAM.2.6", "Naaso woebuebue esutsen ano mbobokɛse no dada, na ahemfi no edwuruw.", ""
"NAM.2.7", "Wɔaka no ahyɛ, wɔada n’adagyaw edzi, wɔasoa no kɔ, na ne mbaawa dze mborɔnoma ndze si nkrum, wɔnyan hɔn akoko.", ""
"NAM.2.8", "Na Ninive dze, ɔtse dɛ nsutaae fi ne tsetseberdo: naaso woguan; wɔkeka mu dɛ, Hom ngyina, hom ngyina; naaso obiara annhwɛ n’ekyir.", ""
"NAM.2.9", "Hom mfom sika, hom mfom dwetɛ: na n’akoradze na n’adanmudze fɛɛfɛw no dɔɔ so papaapa.", ""
"NAM.2.10", "Ao Ninive! Hwɛ mbrɛ esi atɔ, ayɛ hahoo, na ayɛ amamfo a: w’akoma anan, w’anankoroma sesɛ ho, na w’asen nyina mu guan wo, na w’enyim na atow fitaa yi.", ""
"NAM.2.11", "Wo ngyata bɔn no wɔ henfa, na ngyatafɔr no hɔn edzidzibea no, mbrɛ nkyɛ ogyatanyin na ogyataber, na ogyataba nantsew, na obi nnyi hɔn hu no?", ""
"NAM.2.12", "Ogyata tsetseew dza ɔso ne mba mu esinesin, na okunsakunsae maa n’aber no, na ɔdze afonam hyɛɛ n’etu ma, na ɔdze ntsetsewee hyɛɛ n’abɔn ma.", ""
"NAM.2.13", "Hwɛ, menye wo enya, dɔm EWURADZE na ɔse, na mebɛhyew wo ntseaseanam wɔ wusiw mu, na afona bedzi wo ngyatafɔr: na mubotwitwa w’afonam efi asaase do, na wɔrenntse w’abɔfoe ndze bio.", ""
