"JDG.11.1", "Afei Gileadnyi Jefta yɛ ɔbarimba katakyi a ɔyɛ ndam, na ɔyɛ ɔbaa huhunyi bi ne ba: na n'egya nye Gilead.", ""
"JDG.11.2", "Na Gilead ne yer woo mbabanyin maa no, na aber a ne yer ne mbabanyin no nyinii no, wɔpaam Jefta, na wɔsee no dɛ, Mma nndzi adze wɔ hɛn egya fie; osiandɛ ɔsor ɔbaa a ɔwoo wo.", ""
"JDG.11.3", "Nna Jefta guanee fii no nuanom nkyɛn, na ɔkɛtsenaa Tob asaase do: na akwasampafo bi boaa hɔn ano kɛkaa Jefta ho, na wɔnye no puei.", ""
"JDG.11.4", "Na ɔbaa dɛ n'ekyir mber kakra, nna Ammonmba tuu Israel do sa.", ""
"JDG.11.5", "Na ɔbaa dɛ, aber a Ammonmba tuu Israel do sa no, Gilead mpanyimfo sii mu kɔree kɛfaa Jefta wɔ Tob asaase no do;", ""
"JDG.11.6", "na wɔsee Jefta dɛ, Bra bɛyɛ hɛn sahen, ma yɛnye Ammonmba nkɔko.", ""
"JDG.11.7", "Na Jefta bisaa Gilead mpanyimfo no dɛ, Ana nnyɛ homara na wokyiir me, na wɔpaam me fii m'egya fie no bi a? Na ɔyɛ dɛn ntsi na afei a hom wɔ ahohia mu yi dze hom reba me nkyɛn yi?", ""
"JDG.11.8", "Na Gilead mpanyimfo no see Jefta dɛ, Dɛm ntsi na afei yɛadan aba wo nkyɛn bio yi, ama enye hɛn aakɔ, ma yɛnye Ammonmba aakɔko, na ɔwoara yɛ hɛn tsitsir wɔ Gileadmba nyinara do.", ""
"JDG.11.9", "Na Jefta see Gilead mpanyimfo no dɛ, Sɛ hom dze me san kɔ fie bio ma menye Ammonmba kɔko, na EWURADZE yi hɔn ma wɔ m'enyim a, emi na mebɛyɛ hom mu tsitsir anaa?", ""
"JDG.11.10", "Na Gilead mpanyimfo no see Jefta dɛ, EWURADZE nyɛ hɛn ntamu ɔdasefo; ampaara dɛ mbrɛ w'asɛm tse no dɛmara so na yɛbɛyɛ.", ""
"JDG.11.11", "Nna Jefta nye Gilead mpanyimfo no sii mu kɔree, na ɔman no yɛɛ no hɔn do tsitsir na hɔn sahen: na Jefta kaa ne nsɛm nyinara wɔ EWURADZE enyim wɔ Mizpa.", ""
"JDG.11.12", "Na Jefta tuu abɔfo ma wɔkɔr Ammonmba ɔhen no hɔ, dɛ, Ebɛnadze na ewɔ nye me yɛ, na aba mo do nye m'asaase robɔko yi?", ""
"JDG.11.13", "Na Ammonmba ɔhen no buaa Jefta n'abɔfoe no dɛ, Osiandɛ aber a Israel fi Egypt reba no, ɔfaa m'asaase, ofi Ammon araa dze kodu Jabbok, na Jordan do: dɛm ntsi dan asaase no ma me foo.", ""
"JDG.11.14", "Na Jefta tuu abɔfo bio ma wɔkɔr Ammonmba no hɔ:", ""
"JDG.11.15", "na ɔkɛsee no dɛ, Mbrɛ Jefta se nye yi: Israel ammfa Moab asaase, na Ammonmba asaase so bi:", ""
"JDG.11.16", "mbom aber a wofi Egypt bae no, na Israel nantseew sar no do kodur Mbɛw Po no ho, na wɔbaa Kades no;", ""
"JDG.11.17", "nna Israel tuu abɔfo ma wɔkɔr Edomhen hɔ, dɛ, Meserɛ wo, ma muntwa mu wɔ w'asaase do: na Edomhen no enntsie. Na dɛmara so na ɔsomaa ma wɔkɔr Moabhen no so hɔ: na ɔammpen na Israel tsenaa Kades.", ""
"JDG.11.18", "Nna ɔnantseew sar no do, na ɔkɔbɔɔ Edom asaase, na Moab asaase ho aprɔw, na wobopuee Moab asaase no no boka afamu, na wɔkɛkyeer nsera wɔ Arnon egya no ho; na wɔammba Moab he no mu, osiandɛ Arnon nye Moab he no.", ""
"JDG.11.19", "Na Israel somaa abɔfo wɔ Amorifo hen Sihon, Hesbonhen no, hɔ; na Israel see no dɛ, Yɛserɛ wo, ma yentwa mu wɔ w'asaase do nkɔ m'asaase do.", ""
"JDG.11.20", "Naaso Sihon ennya pɛ wɔ Israel ho dɛ ɔbɛma woetwa mu wɔ ne he do: na Sihon poon ne man nyinara hyiae, na wɔkɛkyeer nsera wɔ Jahaz, na wɔnye Israel koe.", ""
"JDG.11.21", "Na EWURADZE, Israel Nyankopɔn no, dze Sihon na ne man nyinara hyɛɛ Israel nsa, na wokunkum hɔn: na Israel faa Amorifo asaase no nyinara, ɔman no mu mba no a.", ""
"JDG.11.22", "Na wɔfaa Amorifo he nyinara, ofi Arnon do araa kodu Jabbok do, na ofi sar no do araa kodu Jordan do.", ""
"JDG.11.23", "Nna afei a EWURADZE, Israel Nyankopɔn no, etu Amorifo efi ne man Israel enyim yi, na ɔwo rebɛfa hɔn?", ""
"JDG.11.24", "Ana ennkɛfaa dza wo nyame Kemos (Kemos) dze maa wo dɛ fa no ara bi? Dɛm ntsi hɔn a EWURADZE hɛn Nyankopɔn etu hɔn efi hɛn enyim no hɔn na yɛbɛfa.", ""
"JDG.11.25", "Na afei ana ɔwo iye ara ma ɔsen Zipor babanyin Balak, Moabhen no a? Ana ɔnye Israel dzii aper pɛn, anaa ɔnye hɔn koo pɛn?", ""
"JDG.11.26", "Aber a Israel tsenaa Hesbon na no ho nkurow mu, na Aroer na no ho nkurow mu, na nkurow a ɔwɔ Arnon ho nyinara mu mfe ahaasa no; ɔyɛ dɛn ntsi na hom anngye no wɔ aber no mu?", ""
"JDG.11.27", "Dɛm ntsi emi mennyɛɛ wo bɔn bi, mbom ɔwo na ereyɛ me bɔn dɛ irutu mo do sa: EWURADZE, Ɔtsɛmbuafo no ɔnyɛ ɔtsɛmbuafo ndɛ da yi wɔ Israelmba na Ammonmba ntamu.", ""
"JDG.11.28", "Naaso Ammonmba hen no enntsie Jefta ne nsɛm a ɔdze somaa ma wɔkɛkaa kyerɛɛ no no.", ""
"JDG.11.29", "Nna EWURADZE no sunsum baa Jefta do, na otwaa mu wɔ Gilead na Manaasɛ, na otwaa mu kɔr Gilead-Mizpe, na ofi Gilead-Mizpe twaa mu kɔr Ammonmba no do.", ""
"JDG.11.30", "Na Jefta bɔɔ EWURADZE anohoba, na ɔsee dɛ, Sɛ edze Ammonmba no hyɛ me nsa ampa a,", ""
"JDG.11.31", "ɔnodze ɔbɛba dɛ, biribiara a obefi me fi mbobow mu ebehyia me aber a meresan efi Ammonmba ho dwudwoodwo no, ɔbɛyɛ EWURADZE dze, na medze no bɔbɔ ɔhyew afɔr.", ""
"JDG.11.32", "Nna Jefta twaa mu kɔr Ammonmba no do dɛ ɔnye hɔn rokɔko; na EWURADZE dze hɔn hyɛɛ ne nsa.", ""
"JDG.11.33", "Na ɔdze okum kɛse paara kunkum hɔn fi Aroer araa dze kodu Minnit, mekyerɛ nkurow eduonu, na edze kodu Abel-keramin. Nna wɔberɛɛ Ammonmba no adze wɔ Israelmba no enyim.", ""
"JDG.11.34", "Na Jefta baa ne fie Mizpa, na, hwɛ, ne babaa dze mfuaba na asaw fiir edzi dɛ oribehyia no: na ɔnoara nye ne ba kortoo; onnyi ɔbabanyin anaa ɔbabaa ka no ho.", ""
"JDG.11.35", "Na ɔbaa dɛ, aber a ohun no no, osunsuaan ne ntar mu, na ɔsee dɛ, Ebei, me babaa! Abrɛ me adze dodoodow, na ɔwo nye hɔn a wɔfona me no mu baako: osiandɛ mebue m'ano mama EWURADZE, na murunntum nnsan m'ekyir.", ""
"JDG.11.36", "Na ne ba no see no dɛ, M'egya, ebue w'ano ama EWURADZE yi dze; yɛ me dɛ mbrɛ efi w'anomu no ara; susuampa dɛ EWURADZE edzi w'atamfo do wer ama wo yi, mekyerɛ Ammonmba no a.", ""
"JDG.11.37", "Na ɔsee n'egya dɛ, Ma wɔnyɛ iyi mma me: gyaa me abosoom ebien, ma minsi mu minsian monkɔ mbepɔw do, na emi na m'anyɛnkofo nkegyam me mbaabunyɛ ho.", ""
"JDG.11.38", "Na ɔsee dɛ, Kɔ. Na ogyaa no kwan abosoom ebien: na osii mu kɔree, ɔno na n'anyɛnkofo, na okegyaam ne mbaabunyɛ ho wɔ mbepɔw do.", ""
"JDG.11.39", "Na ɔbaa dɛ abosoom ebien no n'ewiei no, ɔsanee baa n'egya hɔ, ma ɔyɛɛ no dɛ mbrɛ n'anohoba a ɔbɔe no tse no ara: na oennhu banyin biara. Na ɔyɛɛ atɔrmuadze wɔ Israel,", ""
"JDG.11.40", "dɛ afrenhyia pempem nyinara Israel mbabaa dze su kɛkaa Gileadnyi Jefta ne babaa no afrenhyia mu nda anan.", ""
