"JOB.8.1", "Nna Suhinyi Bildad gyee do dɛ,", ""
"JOB.8.2", "Aber bɛn na ebɛka iyinom ekodu? Na aber bɛn na w’anomu nsɛm bɛyɛ dɛ mframa dzendzen ekodu?", ""
"JOB.8.3", "Ana Nyankopɔn kyeakyea atsɛmbu? Anaa Otumfo no bɛkyea pɛrpɛr.", ""
"JOB.8.4", "Sɛ wo mba ayɛ bɔn etsia no, Na oegyaa hɔn ahyɛ hɔn mbrato nsamu a:", ""
"JOB.8.5", "Sɛ ɔwoara hwehwɛ Nyankopɔn ekyir kwan enyiberdo, Na edze wo ntotɔserɛ kyerɛ Otumfo no;", ""
"JOB.8.6", "Na sɛ wo ho tsew na etsen a; Ampa nkyɛ afei onkekenyan noho ama wo, Na ɔama wo tsenenee tsenabew ayɛ prɔmprɔm anaa?", ""
"JOB.8.7", "Na kaansa w’ahyɛse yɛ kakraba mpo a, W’ewiei bɛyɛ kɛsenara.", ""
"JOB.8.8", "Meserɛ wo, bisa tsetse mpanyin, Na ma w’enyi mbra dza hɔn egyanom ahwehwɛ mu ehu no do:", ""
"JOB.8.9", "(Na hɛn dze, yefi ndeda yi ara, na yennyim hwee, Osiandɛ hɛn nda tse dɛ nwinwin wɔ asaase do:)", ""
"JOB.8.10", "Ana nnyɛ hɔn na wɔbɛkyerɛkyerɛ wo, na wɔaka akyerɛ wo, Na woeyiyi nsɛm efi hɔn akoma mu?", ""
"JOB.8.11", "Ana ntɔn begyina mbrɛ atɛkyɛ nnyi? Ana atsen begyina mbrɛ nsu nnyi?", ""
"JOB.8.12", "Mber a ɔda ho wɔ no frɔmfrɔmyɛ mu a wonntwae nnkyenee no mpo, Ɔkyenkyen ansaana efuw biara akyenkyen:", ""
"JOB.8.13", "Mbrɛ hɔn a hɔn werɛ fir Nyankopɔn nyinara hɔn akwan tse nye no; Na nyaatwomnyi n’enyidado bɛhera:", ""
"JOB.8.14", "N’enyidado botwitwa, Na n’awerɛhyɛmu tse dɛ ananse ntentan.", ""
"JOB.8.15", "Ɔbɔtwer ne dan, na orinngyina: Obosuo mu dzen, na ɔronnko hɔ.", ""
"JOB.8.16", "Ɔyɛ frɔmfrɔm wɔ ewia enyim, Na n’abaw toto kata no ture do.", ""
"JOB.8.17", "No ndwow mantamanta abo kuw ho, Ɔhɛn abo ntamu mpo.", ""
"JOB.8.18", "Sɛ wɔsɛɛ no wɔ ne tsenabew a, Ɔno ɔbɛpa no, dɛ, Munnhun wo.", ""
"JOB.8.19", "Hwɛ, no kwan ahosɛpɛw nye yi, Na asaase no mu na fofor fi befifir.", ""
"JOB.8.20", "Hwɛ, Nyankopɔn ronntow nyimpa a odzi mu nnkyen, Nkyii so orunnsuo ebusuyɛfo no mu nngyina.", ""
"JOB.8.21", "Ɔdze serew ara bɛhyɛ w’anomu ma, Na ɔdze osebɔ ahyɛ w’anofamfa mu.", ""
"JOB.8.22", "Hɔn a wokyir wo bofura enyito; Na nyimpa bɔn atsenae ronnko hɔ bio.", ""
