"1CO.10.1", "Na, enuanom, memmpɛ dɛ medze sie hom dɛ hɛn egyanom nyina hyɛɛ mununkum no ase, na hɔn nyina duaa po no mu,", "#Eks 13.21, 22; Eks 14.22-29"
"1CO.10.2", "na wonumaa hɔn nyina hyɛɛ Moses mu wɔ mununkum no nye po no mu,", ""
"1CO.10.3", "na hɔn nyina dzii sunsum edziban kor no ara bi,", "#Eks 16.35"
"1CO.10.4", "na hɔn nyina noom sunsum nsu kor no ara bi; na wɔnomee fii sunsum botan a ɔkaa hɔn do: na ɔbotan no nye Kraest.", "#Eks 17.6; Nka 20.11"
"1CO.10.5", "Naaso hɔn mu piinara Nyankopɔn enyi annsɔ hɔn; na wodwuruuw hɔn sar no do.", "#Nka 14.29, 30"
"1CO.10.6", "Wɔdze iyinom yɛɛ mfatoho maa hɛn, ama hɛn kɔn aanndɔ ndzebɔn dɛ mbrɛ hɔn kɔn dɔe.", "#Nka 11.4"
"1CO.10.7", "Na mma hom nnyɛ abosonsɔrfo dɛ mbrɛ hɔn mu binom yɛe, dɛ mbrɛ wɔakyerɛw no dɛ, Ɔman no tsenaa ase dzidzii, nomee, na wɔsoɛree goree.", "#Eks 32.6"
"1CO.10.8", "Eso mma hom mma yɛmmbɔ ndwamambra dɛ mbrɛ hɔn mu binom yɛe, na mpem eduonu ebiasa totɔr da kor.", "#Nka 25.1-18"
"1CO.10.9", "Eso mma yɛnnsɔ Kraest  nnhwɛ, dɛ mbrɛ hɔn mu binom sɔɔ no hwɛe, na nwɔ kunkum hɔn.", "#Nka 21.5, 6 #10.9 Tsetse akyerɛwfo no binom ka dɛ Ewuradze."
"1CO.10.10", "Eso mma hom nnhwinhwin, dɛ mbrɛ hɔn mu binom hwinhwinii, na ɔsɛɛfo sɛɛ hɔn no.", "#Nka 16.41-49"
"1CO.10.11", "Na yinom nyina yɛɛ hɔn wɔ mfatoho ntsi, na wɔkyerɛwee dze tuu hɛn a mber no ewiei ato hɛn yi fo.", ""
