"PSA.17.1", "EWURADZE, tsie dza ɔtsen, kyɛn aso ma mo sufrɛ; Yɛ aso ma me mpaayi a ommfi ndaadaa anofamfa mu pue.", ""
"PSA.17.2", "Ma me bemdzi mfi w'enyim mbra; Ma w'enyi nhwɛ adze a ɔtsen.", "#Dwom 43.1"
"PSA.17.3", "Sɛ ɔwo esɔ m'akoma hwɛ; eba bɛsera me anadwe; Sɛ epɛnsapɛnsa mo mu a, innkohu mo mu bɔn bi, Mabɔ me tsirmu pɔw dɛ m'ano rommfom.", "#Dwom 16.7; 139.1"
"PSA.17.4", "Nyimpa ndzeyɛɛ afamu dze, ɔnam w'anosɛm do Masɔn moho wɔ ɔkakabemfo no akwan ho.", ""
"PSA.17.5", "M'anamɔn tsim wɔ w'akwan do ara, M'anan ammpatser.", ""
"PSA.17.6", "Nyankopɔn, musu frɛ wo, na ɔwo ebɛgye me do: Kyɛn w'aso ma me, na tsie m'asɛm.", ""
"PSA.17.7", "Anwanwa kwan do ara, kyerɛ w'adɔyɛ a ɔmmbɔ adze no, Ɔwo egye hɔn a wɔhwehwɛ guandɔbea fi hɔn a wɔsoɛr tsia hɔn no nsamu wɔ w'enyimfa do no,", "#Dwom 4.3"
"PSA.17.8", "Kora me dɛ enyi kyiresua. Fa me huntsa wo ntsaban no nwinwin ase,", ""
"PSA.17.9", "Wɔ emumuyɛfo a wɔfa me afo, M'atamfo kɔkɔɔkɔ a wotwa mo ho hyia no ntsi.", ""
"PSA.17.10", "Tsema biara nnyi hɔn afamu: Wɔdze hɔn ano kasa ntsɛn ntsɛn mu.", ""
"PSA.17.11", "Wotsiatsia m'anamɔn mu, afei woetwa mo ho ehyia: Wɔdze hɔn enyi si do dɛ wɔdze me bɔhwe famu.", ""
"PSA.17.12", "Wɔtse dɛ gyata a n'enyi aber repɛ afonam, Na dɛ gyata ba a ɔretsɛw wɔ mbrɛ osuma.", "#Dwom 10.9"
"PSA.17.13", "Ao, EWURADZE, soɛr ɛ, Nnye hɔn nsi enyim, ma wondzi nkogu: Fa w'afona gye me kra fi omumuyɛfo no nsamu.", ""
"PSA.17.14", "EWURADZE, fa wo nsa gye me fi nyimpa nsamu, Nyimpa a, hɔn nkwa kyɛpɛn yɛ wiadze dze, Ma dza ahyehyɛ afa hɔn ho no nhyɛ hɔn yafun ma; Ma hɔn mba nya bi ma ɔmmbor do, Ma mpo wongyaa bi mma hɔn mbɔtoaba.", "#Luk 16.25; Fil 3.19"
"PSA.17.15", "Na emi dze, mobɔhwɛ w'enyim wɔ tsenenee mu: Sɛ minyan a, m'ahom bɛka moho dɛ mehu wo.", ""
