"2SA.11.1", "Na ɔbaa dɛ, mfedan no durii no, aber a ahemfo wotu sa mu no, David somaa Joab, na no nkowaa ka no ho, na Israel nyinara; na wɔkɛsɛɛ Ammonmba no, na wokotuaa Rabaa. Na David dze otsintsimii wɔ Jerusalɛm.", ""
"2SA.11.2", "Na ɔbaa dɛ ewimbir bi, David soɛree fii ne mpa do, na ɔpasapasaar ɔhen no ne dan no etsifi: na ofi ɔdan no etsifi na ohun ɔbaa bi a oruguar; na ɔbaa no ehwɛ no a, no ho yɛ fɛw dodow.", ""
"2SA.11.3", "Na David somae ma wokebisaa ɔbaa no n'ekyir kwan. Na obi see dɛ, Ana nnyɛ Eliam ne babaa Bat-seba, Hitinyi Uria ne yer no nye yi bi a?", ""
"2SA.11.4", "Na David somaa abɔfo ma wɔkɛfaa no; na ɔbaa ne nkyɛn, na ɔnye no hyiae; (nna mbrɛana oewie ne mfikyirkɔ mu atɔrmuadze); na ɔsanee kɔr ne fie.", ""
"2SA.11.5", "Na ɔbaa no nyinsenii; na ɔsomae ma wɔkɛkaa kyerɛɛ David, dɛ, Minyinsen.", ""
"2SA.11.6", "Na David somae ma wɔkɔr Joab hɔ, dɛ, Gya Hitinyi Uria kwan ma ɔmbra me nkyɛn. Na Joab gyaa Uria kwan ma ɔkɔr David nkyɛn.", ""
"2SA.11.7", "Na aber a Uria baa ne nkyɛn no, David bisaa no mbrɛ Joab na ɔman no hɔn ho tse, na mbrɛ ɔsa no ayɛ yie apa.", ""
"2SA.11.8", "Na David see Uria dɛ, Sian kɔ wo fie, na kɔhohor w'anan ho.  Na Uria fii ɔhen no ne fie kɔree, na wɔdze ayɛyɛdze fi ɔhen hɔ kaa no do.", "#11.8 Kɔhohor w'anan ho: Iyi botum akyerɛ ahomgye anaadɛ banyin na ɔbaa hɔn ndae."
"2SA.11.9", "Na Uria dze, ɔnye no wura no nkowaa no nyinara kɛdaa ɔhen no ne fie abowano, na oennsian annkɔ ne fie.", ""
"2SA.11.10", "Na aber a wɔkaa kyerɛɛ David, dɛ, Uria oennsian annkɔ ne fie no, David see Uria dɛ, Ana immfi kwan nam bi a? Ɔyɛ dɛn ntsi na ennsian annkɔ wo fie?", ""
"2SA.11.11", "Na Uria see David dɛ, Adaka no, na Israel, na Juda, tsetse asese mu; na mo wura Joab, na mo wura no nkowaa, wɔakyer nsera wɔ haban petee mu; na emi nna monkɔ me fie, minkedzidzi na monnom, na menye me yer nda anaa? Dɛ etse ase, na wo kra tse ase yi, merennyɛ dɛm adze yi.", ""
"2SA.11.12", "Na David see Uria dɛ, Tsintsim ha ndɛ so, na ɔkyena mebɛma akɔ. Nna Uria tsenaa Jerusalɛm da no, na n'adzekyee no.", ""
"2SA.11.13", "Na aber a David frɛɛ no no, odzidzii na ɔnomee wɔ n'enyim; na ɔmaa ɔbowee: na ewimbir no osii mu kɔree kɛdaa ne mpa do ɔnye no wura no nkowaa no, na mbom oennsian annkɔ ne fie.", ""
"2SA.11.14", "Na ɔbaa dɛ, anapa no, David kyerɛɛw nwoma dze kɛmaa Joab, na ɔdze nam Uria nsa do kɔree.", ""
"2SA.11.15", "Na ɔkyerɛwee wɔ nwoma no mu, dɛ, Hom mma Uria nkedzi mbrɛ ɔko no asaasaa do no ano, na hom mfi ne nkyɛn mpem adze, ma wɔmbɔ no ma ɔntɔr.", ""
"2SA.11.16", "Na ɔbaa dɛ aber a Joab rohwɛ kurow no no, ɔdze Uria kedzii beebi mbrɛ onyim dɛ mbarimba a wɔyɛ ndam wɔ.", ""
"2SA.11.17", "Na kurow no mu mbarimba fiir edzi, na wɔnye Joab bɔkoe: na nkorɔfo no mu bi totɔree, mekyerɛ David no nkowaa no a; na Hitinyi Uria so tɔree.", ""
"2SA.11.18", "Nna Joab somae ma wɔkɛkaa ɔsa no mu nsɛm nyinara kyerɛɛ David;", ""
"2SA.11.19", "na ɔhyɛɛ ɔbɔfo no, dɛ, Sɛ iwie ɔsa no mu nsɛm nyinara ka dze kyerɛ ɔhen no,", ""
"2SA.11.20", "na ɔba dɛ, sɛ ɔhen no n'ebufuw soɛr, na ɔse wo dɛ, Ɔyɛ dɛn ntsi na hom bɛɛn kurow no dɛm kɔkoe? Ana hom nnyim dɛ wobefi fasu no do atotow a?", ""
"2SA.11.21", "Woana na okum Jerubeset ne ba Abimelek? Ana nnyɛ ɔbaa bi na ofi fasu do toow ewuyambobaa bɔɔ no, ma ɔtɔree wɔ Tebez no bi a? Ɔyɛ dɛn ntsi na hom bɛɛn kurow no dɛm yi a? Ɔno se dɛ, W'akowaa Uria, Hitinyi no so atɔr.", ""
"2SA.11.22", "Nna ɔbɔfo no sii mu kɔree, na ɔbaa bɛkaa dza Joab dze somaa no no nyinara kyerɛɛ David.", ""
"2SA.11.23", "Na ɔbɔfo no see David dɛ, Mbarimba no hyɛɛ hɛn do, na wopuei baa hɛn do wɔ haban no mu, na yɛkɔr hɔn do araa dze kodur kuropon n'ahɛnee no mu.", ""
"2SA.11.24", "Na atowfo no fi fasu no do totowee guu wo nkowaa do; na ɔhen no nkowaa no binom atotɔr, na w'akowaa Uria, Hitinyi no so atɔr.", ""
"2SA.11.25", "Nna David see ɔbɔfo no dɛ, Dɛm na kɛka kyerɛ Joab, Mma mma asɛm yi nnyɛ wo awerɛhow, na afona twa obi dɛ mbrɛ otwa obi so: ma wo ko no mu nyɛ dzendzen wɔ kurow no do, na dwuruw no: na ɔwoara hyɛ no dzen.", ""
"2SA.11.26", "Na aber a Uria ne yer tsee dɛ no kun Uria oewu no, ogyaam no kun no.", ""
"2SA.11.27", "Na aber a eyiyɛ no twaa mu no, David somae ma wɔkɛfaa no baa ne fie, na ɔbɛyɛɛ ne yer, na ɔwoo babanyin maa no. Na adze a David yɛɛ no yɛɛ EWURADZE ebufuw.", ""
