"PHP.2.1", "Dɛm ntsi sɛ Kraest mu nkuranhyɛ bi, ɔdɔ awerɛkyekyer bi, Sunsum anyɛnkoyɛ bi, eso ayamuhyehye nye tsimbɔbɔr bi wɔ hɔ a,", ""
"PHP.2.2", "hom nhyɛ me dɛw ma dɛ hom bɔdwen adze kor, enya ɔdɔ kor, adwensaa kor na adwen kor.", ""
"PHP.2.3", "Mma hom nnyɛ biribi mansotwe do, anaa enyimnyam hun do, na mbom obiara mfa ahobrɛadze adwen do mbu ne nyɛnko nkyɛn nankasa noho;", ""
"PHP.2.4", "mma obiara nnhwɛ no nko n’adze, na mbom ɔnhwɛ obinom so dze bi.", ""
"PHP.2.5", "Hom nnya adwen a ɔwɔ Kraest Jesus mu no bi wɔ hom mu;", ""
"PHP.2.6", "ɔno a dɛ ɔwɔ Nyankopɔn subea, naaso oenngyina do ketsee araa dɛ ɔnye Nyankopɔn yɛ pɛr,", ""
"PHP.2.7", "mbom ɔtoo no ho pan, faa akowaa tsebea too no do ma wɔwoo no dɛ nyimpa. Na wohun no nyimpa su mu no,", ""
"PHP.2.8", "ɔbrɛɛ noho adze na ɔyɛɛ setsie araa kesii owu mu, nyew, mbeamudua do wu no mpo.", ""
"PHP.2.9", "Dɛm ntsi so nna Nyankopɔn ama no do kɛsekɛse na ɔama no dzin bi dzin a ɔbɔ dzin biara do:", ""
"PHP.2.10", "dɛ, Jesus dzin mu no, anankoroma nyina bɔkotow, wɔ ɔsor, asaase nye asaasease;", "#Isa 45.23"
"PHP.2.11", "na tɛkyerɛma nyina apaa mu aka dɛ Jesus Kraest nye Ewuradze dze ahyɛ Nyankopɔn Egya no enyimnyam.", ""
"PHP.2.12", "Dɛm ntsi, m’adɔfo, dɛ mbrɛ daa hom yɛ setsie, nnyɛ ber a mowɔ hom nkyɛn nko, na mbom afei a minnyi hom nkyɛn yi kɛse, hom mfa suro nye ahopopo nyɛ homankasa hom nkwagye ho edwuma nwie;", ""
"PHP.2.13", "na Nyankopɔn nna ɔyɛ hom mu edwuma ma hom nya pɛ na hom yɛ edwuma a ɔfata nankasa n’enyisɔ.", ""
"PHP.2.14", "Mma hom mmfa ehwinhwin nye nyiyiano nyɛ dza hom yɛ biara,", ""
"PHP.2.15", "ama hom aayɛ nyimpa a asɛm bi nnyi hom ho, na hom ho sɔnn, Nyankopɔn ne mba a nkekae bi nnyi hɔn ho, a wɔtse mbasantsen kɔntɔnkye nkyeakyeae mu, na hɔn mu na hom hyerɛn dɛ nkandzea wɔ wiadze mu.", "#Deut 32.5"
"PHP.2.16", "Sɛ hom suo nkwasɛm no mu yie a, nna meenya dza medze bɛhyehyɛ moho wɔ Kraest da no mu, dɛ menntutu mbirika gyan eso mammberɛ kwa.", ""
"PHP.2.17", "Ɛhɛɛ, sɛ mpo wohue me gu dɛ afɔrbɔ wɔ hom gyedzi som ho a, midzi dɛw, na menye hom nyina dzi ehurusi:", ""
"PHP.2.18", "dɛmara na hom so ndzi dɛw na hom nye me ndzi ehurusi.", ""
"PHP.2.19", "Na m’enyi da do wɔ Ewuradze Jesus mu dɛ mobɔsoma Timoti wɔ hom nkyɛn ntsɛmara, ama metse hom asetsena mu nsɛm a, mo ho aatɔ me.", ""
"PHP.2.20", "Na minnyi obiara ɔtse dɛ ɔno a ɔbɔdwen hom asetsena ho yie bi.", ""
"PHP.2.21", "Na hɔn nyina hwehwɛ hɔnankasa hɔndze, na nnyɛ dza ɔyɛ Kraest Jesus dze bi a.", ""
"PHP.2.22", "Na hom nyim mbrɛ osi na ɔnye me som wɔ asɛmpa no afamu dɛ mbrɛ ɔba nye egya tse ara.", ""
"PHP.2.23", "Ɔno na m’enyi da no do dɛ sɛ minya hu mbrɛ m’asɛm yi bowie me ara pɛr a, mobɔsoma no ntsɛmara:", ""
"PHP.2.24", "na medze mo werɛ ahyɛ Ewuradze mu dɛ ɔnnkɛkyɛr biara na mankasa so maba.", ""
"PHP.2.25", "Naaso muhun dɛ ohia dɛ mosoma Epafroditus a ɔyɛ mo nua nye me nyɛnko dwumayɛfo, nye me nyɛnko sordaanyi, nye hom somafo, nye me hia ho somfo no, wɔ hom nkyɛn;", ""
"PHP.2.26", "osiandɛ ɔfee hom nyina, na ɔhaw no pii dɛ hom tsee dɛ ɔyar.", ""
"PHP.2.27", "Nyew, ɔyaree bɛɛn owu dze, naaso Nyankopɔn hun no mbɔbɔr, na nnyɛ no nko, na emi so bi, amma meennya awerɛhow ammbɔ awerɛhow do.", ""
"PHP.2.28", "Dɛm ntsi na mabɔ mbɔdzen ara asoma no, ama hom hu no bio a, hom eedzi dɛw, na mo so m’awerɛhow do eehuan.", ""
"PHP.2.29", "Dɛm ntsi hom mfa dɛw nyina ngye no wɔ Ewuradze mu, na hɔn a wɔtse dɛm no hom nsuo hɔn mu wɔ enyidzi mu:", ""
"PHP.2.30", "osiandɛ Kraest n’edwuma ntsi na ɔbɛɛn owu, na otuu no ho sii hɔ, dɛ ɔbɛma dza aka wɔ hom afamu wɔ mo ho som mu no ahyɛ ma.", ""
