"1PE.4.1", "Na afei, ɔnam dɛ Kraest ehu amandze ama hɛn wɔ honam mu ntsi, hom so mfa adwenkor no ara mmia homho; osiandɛ nyia oehu honam mu amandze no egyaa bɔn yɛ;", ""
"1PE.4.2", "ama hom honam mu asetsena ber a aka no, hom aanntsena ase amma nyimpa akɔndɔ bio, na mbom wɔaatsena ase ama Nyankopɔn apɛdze.", ""
"1PE.4.3", "Na hom asɛɛ mber pii dɛ hom dze yɛɛ amanaman apɛdze, dɛ hom nantseew ahoɔdɛw, akɔndɔ bɔn, asabow, asakasakagor, edzidzimee nye abosonsom nkɔnkɔw mu.", ""
"1PE.4.4", "Na seseiara ɔyɛ wiadzefo ahobow dɛ hom nye hɔn nntutu mbirika nnkɔ dɛm sakasakayɛ pɔtɔɔ no mu bio, ntsi na wɔka hom ho nsɛm bɔn no.", ""
"1PE.4.5", "Naaso wobeyi ano akyerɛ nyia oesiesie noho dɛ orubobu atseasefo nye ewufo atsɛn no.", ""
"1PE.4.6", "Na iyi ntsi na asɛmpa no wɔkaa kyerɛɛ ewufo no so, ama woeebu hɔn atsɛn dɛ nyimpa a wɔwɔ honam mu, na wɔaatsena ase dɛ mbrɛ Nyankopɔn tse wɔ sunsum mu.", ""
"1PE.4.7", "Naaso adze nyina ewiei abɛn: dɛm ntsi hom mma hom adwen mu ntsew, na hom enyi nda hɔ mma mpaabɔ:", ""
"1PE.4.8", "na ne tsitsir hom mfa ɔdɔ a no mu yɛ dzen ndodɔ homho, osiandɛ dɔ kata bɔn pii do.", "#Mbɛ 10.12"
"1PE.4.9", "Hom nyɛ ahɔhoyɛ nkyerɛ hom ho a ehwinhwin biara nnyi mu.", ""
"1PE.4.10", "Dɛ mbrɛ obiara enya akyɛdze no, hom mfa nsonsom homho, dɛ Nyankopɔn adom akyɛdze horow do efihwɛfo pa.", ""
"1PE.4.11", "Sɛ obi ka asɛm a, ma ɔnka no dɛ Nyankopɔn n’anomunsɛm; sɛ obi som a, ma ɔnsom dɛ ofi ahoɔdzen a Nyankopɔn dze ma: ama wɔnam Jesus Kraest do aahyɛ Nyankopɔn enyimnyam wɔ adze nyina mu, ɔno na enyimnyam nye ahendzi yɛ nedze mbersantsen mfesantsen. Amen.", ""
"1PE.4.12", "Adɔfo, mma hom nndwen nsɔhwɛ gya a ɔaba hom mu rosɔ hom ahwɛ no ho dɛ ɔyɛ ahobowsɛm, dɛ gyama adze bi a obi nnhun bi da.", ""
"1PE.4.13", "Mbom hom ndzi dɛw dɛ Kraest n’amandzehu no bi na hom ruhu, ama sɛ wɔda n’enyimnyam edzi a, hom eenya enyigye na hom ho asɛpɛw hom mbordo so.", ""
"1PE.4.14", "Na sɛ wɔyaw hom wɔ Kraest dzin ntsi a, nhyira aka hom, osiandɛ enyimnyam Sunsum no a ɔyɛ Nyankopɔn Sunsum no edwir hom do.", ""
"1PE.4.15", "Na mma hom mu bi nnhu amandze dɛ owudzifo, anaadɛ owifo, anaadɛ omumuyɛfo, anaadɛ ɔsɛmpɛfo wɔ binom hɔn nsɛm ho.", ""
"1PE.4.16", "Na sɛ ohu amandze dɛ Kristiannyi a, mma n’enyi nnto, na wɔmma ɔnhyɛ Nyankopɔn enyimnyam wɔ dzin yi mu.", ""
"1PE.4.17", "Osiandɛ ber edu a atsɛmbu hyɛ ase wɔ Nyankopɔn fie: na sɛ odzi kan hyɛ ase hɛn do a, hɔn a wonntsie Nyankopɔn n’asɛmpa no dze, hɔn ewiei bowie dɛn?", ""
"1PE.4.18", "Na sɛ ɔyɛ dzen dɛ wɔbɛgye nyimpa tsenenee a, hen na nyia ɔnnyɛ nyamesuronyi na ɔyɛ dzebɔnyɛnyi no begyina?", "#Mbɛ 11.31"
"1PE.4.19", "Dɛm ntsi wɔmma hɔn a wohu amandze dɛ mbrɛ Nyankopɔn pɛ no, mfa hɔn akra nhyɛ hɔn Bɔfo nokwafo no ne nsa, na wɔnkɔ do araa nyɛ papa.", ""
