"COL.2.1", "Na mepɛ dɛ hom hu aper dzendzen a miridzi no wɔ hom nye hɔn a wɔwɔ Laodikea, nye hɔn a wonnhun m'enyim wɔ honam mu no nyina ho;", ""
"COL.2.2", "dɛ wɔmma hɔn akoma ntɔ hɔn yamu, wɔntoatoa mu kor wɔ ɔdɔ mu, nnya ntseasee a woesi no tadua ahonya nyina, ama woeehu Nyankopɔn esumasɛm no a ɔno nye Kraest no mu.", ""
"COL.2.3", "Ɔno no mu na wɔdze nyansa nye nyimdzee ahonyadze nyina esie.", ""
"COL.2.4", "Na mereka iyi amma obi aammfa adɛfɛdɛfɛsɛm annto hom brada.", ""
"COL.2.5", "Na kaansa minnyi hɔ honam mu a, menye hom wɔ hɔ wɔ sunsum mu, miridzi dɛw na morohwɛ hom nhyehyɛɛ nyɛbea, nye hom gyedzi a ɔwɔ Kraest mu mbrɛ osi tsim.", ""
"COL.2.6", "Dɛm ntsi dɛ mbrɛ hom gyee Kraest Jesus Ewuradze no, hom nnantsew no mu dɛmara:", ""
"COL.2.7", "hom ngye ndwow, osiandɛ wɔdze hom esi no mu, na hom ntsim wɔ gyedzi mu dɛ mbrɛ wɔkyerɛkyerɛɛ hom no, na hom mbor do wɔ ndaase mu.", ""
"COL.2.8", "Hom nhwɛ yie mma obi aammfa nyansapɛ nye ndaadaa hun a ɔnam nyimpa tsetsesɛm, nye wiadze esunsum mu nsɛm nkyerɛkyerɛ do, na mbom ɔnnam Kraest mu, ammbɛfa hom ndɔmmum:", ""
"COL.2.9", "osiandɛ Kraest mu na Nyame ankasa n'amayɛ no tse wɔ nyimpadua no mu,", ""
"COL.2.10", "na ɔno a ɔyɛ mpanyindzi nye tumdzi nyina hɔn tsir no mu na hom ayɛ ma.", ""
"COL.2.11", "Ɔnoara so mu na woetwa hom twatsia a wɔnndze nsa twae, na dza ɔwɔ hom nyimpadua mu a woyi gu no, woeyi wɔ Kraest twatsiatwa mu:", ""
"COL.2.12", "na dɛ woesie ɔno nye hom wɔ enuma mu, no mu so na hom so nye no asoɛr ɔnam gyedzi a ɔwɔ Nyankopɔn a onyaan no fii ewufo mu no no tum adwuma do.", "#Rom 6.4"
"COL.2.13", "Na hom a nkyɛ hom ewu osian hom mfom nye hom honam a wonntwaa no twatsia ntsi, hom na ɔama hom nye no enya nkwa, dɛ ɔdze hɛn mfom nyina akyɛ hɛn;", "#Efe 2.1-5"
"COL.2.14", "na ɔapepa ahyɛdze no mu nkyerɛwee a otsia hɛn no, na ɔdze akɔbɔ mbeamudua no ho eyi no wɔ kwan mu.", "#Efe 2.15"
"COL.2.15", "Oyi na otuu mpanyindzi nye tumdzi gui no, oyii hɔn kyerɛe wɔ baguamu na odzii hɔn do konyim wɔ mu.", ""
"COL.2.16", "Dɛm ntsi mma obi mmbu hom atsɛn wɔ edziban anaa anondze mu, anaa afahyɛ da, anaa bosoom fofor, anaa ahomgyeda afamu:", ""
"COL.2.17", "osiandɛ wɔyɛ ndzɛmba a ɔbɛba no ho mfonyi bi ara, na papa no ara dze, ɔno nye Kraest.", ""
"COL.2.18", "Hom mma obi nndua enyido ahobrɛadze nye abɔfosom do mma hom mbɔdzembɔ akyɛdze mmbɔ hom, dɛ ɔtsena ndzɛmba a onnhu mu, na ɔhoran kwa wɔ no honam adwen mu,", ""
"COL.2.19", "naaso onnsuo tsir no a ofi mu na nyimpadua no nyina nam akwaa nye ntsin biara do nya edziban na ɔtoatoa mu nyin wɔ nyin a ofi Nyankopɔn mu no mu.", "#Efe 4.16"
"COL.2.20", "Dɛm ntsi sɛ hom nye Kraest wui fi wiadze sunsum mu nsɛm nkyerɛkyerɛ ho a, ɔyɛ dɛn na hom dze ahyɛdze no to hom do, dɛ hom da ho tse wiadze, dɛ,", ""
"COL.2.21", "Mma mmfa nsa nnsuo mu, mma nnsɔ nnhwɛ, mma mmfa wo nsa nnka?", ""
"COL.2.22", "Dɛm nkyerɛkyerɛ yi nyina yɛ dza ɔkyerɛ ndzɛmbahun wɔ nyimpa ahyɛdze nye nkyerɛkyerɛ afamu.", ""
"COL.2.23", "Dza ndzɛmba yi yɛ ara nye dɛ wɔrekyerɛ nyansa wɔ enyidosom nye ahobrɛadzehun nye etsiɔdzen a wɔyɛ tsia honam; a ɔmmfa mfaso biara mmba, na mbom ne nyinara yɛ dza ɔhyɛ honam akɔndɔ ma.", ""
